2015/2/18 15:11:23,43.0 PSI
2015/2/20 13:34:16,34.4 PSI
2015/2/20 13:34:27,34.8 PSI
2015/2/20 13:34:38,34.3 PSI
2015/2/20 13:34:48,34.3 PSI
2015/2/20 13:34:59,34.0 PSI
2015/2/20 13:35:9,34.6 PSI
2015/2/20 13:35:20,35.1 PSI
2015/2/20 13:35:31,35.0 PSI
2015/2/20 13:35:41,35.8 PSI
2015/2/20 13:35:52,35.5 PSI
2015/2/20 13:36:2,35.4 PSI
2015/2/20 13:36:13,36.1 PSI
2015/2/20 13:36:24,36.3 PSI
2015/2/20 13:36:34,36.1 PSI
2015/2/20 13:36:45,35.8 PSI
2015/2/20 13:36:55,35.7 PSI
2015/2/20 13:37:6,36.0 PSI
2015/2/20 13:37:16,35.9 PSI
2015/2/20 13:37:27,35.5 PSI
2015/2/20 13:37:38,35.5 PSI
2015/2/20 13:37:48,35.5 PSI
2015/2/20 13:37:59,35.7 PSI
2015/2/20 13:38:9,35.4 PSI
2015/2/20 13:38:20,34.8 PSI
2015/2/20 13:38:31,35.0 PSI
2015/2/20 13:38:41,34.4 PSI
2015/2/20 13:38:52,34.6 PSI
2015/2/20 13:39:2,34.8 PSI
2015/2/20 13:39:13,35.1 PSI
2015/2/20 13:39:24,34.8 PSI
2015/2/20 13:39:34,34.5 PSI
2015/2/20 13:39:45,34.3 PSI
2015/2/20 13:39:56,34.6 PSI
2015/2/20 13:40:6,34.5 PSI
2015/2/20 13:40:17,34.8 PSI
2015/2/20 13:40:27,35.7 PSI
2015/2/20 13:40:38,35.6 PSI
2015/2/20 13:40:49,35.5 PSI
2015/2/20 13:40:59,34.4 PSI
2015/2/20 13:41:10,36.0 PSI
2015/2/20 13:41:20,35.9 PSI
2015/2/20 13:41:31,36.1 PSI
2015/2/20 13:41:42,35.4 PSI
2015/2/20 13:41:52,35.9 PSI
2015/2/20 13:42:3,35.6 PSI
2015/2/20 13:42:13,35.1 PSI
2015/2/20 13:42:24,36.0 PSI
2015/2/20 13:42:35,36.1 PSI
2015/2/20 13:42:45,36.0 PSI
2015/2/20 13:42:56,35.8 PSI
2015/2/20 13:43:6,35.7 PSI
2015/2/20 13:43:17,35.5 PSI
2015/2/20 13:43:28,35.6 PSI
2015/2/20 13:43:38,35.7 PSI
2015/2/20 13:43:49,35.1 PSI
2015/2/20 13:44:0,35.5 PSI
2015/2/20 13:44:10,35.4 PSI
2015/2/20 13:44:21,35.7 PSI
2015/2/20 13:44:31,35.7 PSI
2015/2/20 13:44:42,35.5 PSI
2015/2/20 13:44:53,35.4 PSI
2015/2/20 13:45:3,35.9 PSI
2015/2/20 13:45:14,35.7 PSI
2015/2/20 13:45:24,35.8 PSI
2015/2/20 13:45:35,35.6 PSI
2015/2/20 13:45:46,35.7 PSI
2015/2/20 13:45:56,35.1 PSI
2015/2/20 13:46:7,36.3 PSI
2015/2/20 13:46:18,36.3 PSI
2015/2/20 13:46:28,36.2 PSI
2015/2/20 13:46:39,36.6 PSI
2015/2/20 13:46:49,36.4 PSI
2015/2/20 13:47:0,36.6 PSI
2015/2/20 13:47:11,36.6 PSI
2015/2/20 13:47:21,36.3 PSI
2015/2/20 13:47:32,36.7 PSI
2015/2/20 13:47:42,36.7 PSI
2015/2/20 13:47:53,36.5 PSI
2015/2/20 13:48:4,36.8 PSI
2015/2/20 13:48:14,37.2 PSI
2015/2/20 13:48:25,36.3 PSI
2015/2/20 13:48:36,36.3 PSI
2015/2/20 13:48:46,36.4 PSI
2015/2/20 13:48:57,36.8 PSI
2015/2/20 13:49:7,36.5 PSI
2015/2/20 13:49:18,36.9 PSI
2015/2/20 13:49:29,37.0 PSI
2015/2/20 13:49:39,37.0 PSI
2015/2/20 13:49:50,37.1 PSI
2015/2/20 13:50:1,37.6 PSI
2015/2/20 13:50:11,37.8 PSI
2015/2/20 13:50:22,37.5 PSI
2015/2/20 13:50:32,37.7 PSI
2015/2/20 13:50:43,37.3 PSI
2015/2/20 13:50:54,37.2 PSI
2015/2/20 13:51:5,37.6 PSI
2015/2/20 13:51:15,37.3 PSI
2015/2/20 13:51:26,37.5 PSI
2015/2/20 13:51:36,37.5 PSI
2015/2/20 13:51:47,37.6 PSI
2015/2/20 13:51:58,37.5 PSI
2015/2/20 13:52:8,37.5 PSI
2015/2/20 13:52:19,37.2 PSI
2015/2/20 13:52:30,37.5 PSI
2015/2/20 13:52:40,37.3 PSI
2015/2/20 13:52:51,37.3 PSI
2015/2/20 13:53:1,37.3 PSI
2015/2/20 13:53:12,37.2 PSI
2015/2/20 13:53:23,36.7 PSI
2015/2/20 13:53:33,36.6 PSI
2015/2/20 13:53:44,36.3 PSI
2015/2/20 13:53:55,36.1 PSI
2015/2/20 13:54:5,36.1 PSI
2015/2/20 13:54:16,36.3 PSI
2015/2/20 13:54:26,35.6 PSI
2015/2/20 13:54:37,36.4 PSI
2015/2/20 13:54:48,35.8 PSI
2015/2/20 13:54:58,36.4 PSI
2015/2/20 13:55:9,36.0 PSI
2015/2/20 13:55:20,35.7 PSI
2015/2/20 13:55:30,36.2 PSI
2015/2/20 13:55:41,36.3 PSI
2015/2/20 13:55:51,36.3 PSI
2015/2/20 13:56:2,36.6 PSI
2015/2/20 13:56:13,36.6 PSI
2015/2/20 13:56:23,36.6 PSI
2015/2/20 13:56:34,36.5 PSI
2015/2/20 13:56:44,36.3 PSI
2015/2/20 13:56:55,36.4 PSI
2015/2/20 13:57:6,36.1 PSI
2015/2/20 13:57:16,36.4 PSI
2015/2/20 13:57:27,36.0 PSI
2015/2/20 13:57:38,36.2 PSI
2015/2/20 13:57:48,36.9 PSI
2015/2/20 13:57:59,36.6 PSI
2015/2/20 13:58:9,37.2 PSI
2015/2/20 13:58:20,37.2 PSI
2015/2/20 13:58:31,36.6 PSI
2015/2/20 13:58:41,37.2 PSI
2015/2/20 13:58:52,36.9 PSI
2015/2/20 13:59:3,36.7 PSI
2015/2/20 13:59:13,37.0 PSI
2015/2/20 13:59:24,36.6 PSI
2015/2/20 13:59:34,37.0 PSI
2015/2/20 13:59:45,37.2 PSI
2015/2/20 13:59:56,37.3 PSI
2015/2/20 14:0:6,37.4 PSI
2015/2/20 14:0:17,37.4 PSI
2015/2/20 14:0:28,37.6 PSI
2015/2/20 14:0:38,37.6 PSI
2015/2/20 14:0:49,38.0 PSI
2015/2/20 14:1:0,37.4 PSI
2015/2/20 14:1:10,37.1 PSI
2015/2/20 14:1:21,37.5 PSI
2015/2/20 14:1:31,37.0 PSI
2015/2/20 14:1:42,37.1 PSI
2015/2/20 14:1:53,37.1 PSI
2015/2/20 14:2:3,37.1 PSI
2015/2/20 14:2:14,36.5 PSI
2015/2/20 14:2:25,36.8 PSI
2015/2/20 14:2:35,37.7 PSI
2015/2/20 14:2:46,37.4 PSI
2015/2/20 14:2:56,37.7 PSI
2015/2/20 14:3:7,37.4 PSI
2015/2/20 14:3:18,37.6 PSI
2015/2/20 14:3:28,37.5 PSI
2015/2/20 14:3:39,38.2 PSI
2015/2/20 14:3:49,38.4 PSI
2015/2/20 14:4:0,38.4 PSI
2015/2/20 14:4:11,38.2 PSI
2015/2/20 14:4:21,38.2 PSI
2015/2/20 14:4:32,37.9 PSI
2015/2/20 14:4:43,37.9 PSI
2015/2/20 14:4:53,37.9 PSI
2015/2/20 14:5:4,38.2 PSI
2015/2/20 14:5:14,38.1 PSI
2015/2/20 14:5:25,38.2 PSI
2015/2/20 14:5:36,38.3 PSI
2015/2/20 14:5:46,38.3 PSI
2015/2/20 14:5:57,38.0 PSI
2015/2/20 14:6:8,38.4 PSI
2015/2/20 14:6:18,38.1 PSI
2015/2/20 14:6:29,37.7 PSI
2015/2/20 14:6:39,37.5 PSI
2015/2/20 14:6:50,36.9 PSI
2015/2/20 14:7:1,37.0 PSI
2015/2/20 14:7:11,37.2 PSI
2015/2/20 14:7:22,37.3 PSI
2015/2/20 14:7:32,36.7 PSI
2015/2/20 14:7:43,37.8 PSI
2015/2/20 14:7:54,37.4 PSI
2015/2/20 14:8:4,37.5 PSI
2015/2/20 14:8:15,37.2 PSI
2015/2/20 14:8:26,37.0 PSI
2015/2/20 14:8:36,37.5 PSI
2015/2/20 14:8:47,37.5 PSI
2015/2/20 14:8:57,37.9 PSI
2015/2/20 14:9:8,37.8 PSI
2015/2/20 14:9:19,37.5 PSI
2015/2/20 14:9:29,37.5 PSI
2015/2/20 14:9:40,37.8 PSI
2015/2/20 14:9:51,37.8 PSI
2015/2/20 14:10:1,37.5 PSI
2015/2/20 14:10:12,38.1 PSI
2015/2/20 14:10:23,38.3 PSI
2015/2/20 14:10:33,38.4 PSI
2015/2/20 14:10:44,38.1 PSI
2015/2/20 14:10:54,37.8 PSI
2015/2/20 14:11:5,37.9 PSI
2015/2/20 14:11:16,37.8 PSI
2015/2/20 14:11:26,38.1 PSI
2015/2/20 14:11:37,38.0 PSI
2015/2/20 14:11:48,37.9 PSI
2015/2/20 14:11:58,38.1 PSI
2015/2/20 14:12:9,38.7 PSI
2015/2/20 14:12:19,38.7 PSI
2015/2/20 14:12:30,38.7 PSI
2015/2/20 14:12:41,39.3 PSI
2015/2/20 14:12:51,39.0 PSI
2015/2/20 14:13:2,39.1 PSI
2015/2/20 14:13:12,38.4 PSI
2015/2/20 14:13:23,39.0 PSI
2015/2/20 14:13:34,38.7 PSI
2015/2/20 14:13:44,39.1 PSI
2015/2/20 14:13:55,38.7 PSI
2015/2/20 14:14:6,38.2 PSI
2015/2/20 14:14:16,38.1 PSI
2015/2/20 14:14:27,38.5 PSI
2015/2/20 14:14:37,38.8 PSI
2015/2/20 14:14:48,39.0 PSI
2015/2/20 14:14:59,39.0 PSI
2015/2/20 14:15:9,38.9 PSI
2015/2/20 14:15:20,38.6 PSI
2015/2/20 14:15:30,38.3 PSI
2015/2/20 14:15:41,38.3 PSI
2015/2/20 14:15:52,38.1 PSI
2015/2/20 14:16:2,38.2 PSI
2015/2/20 14:16:13,39.1 PSI
2015/2/20 14:16:23,38.7 PSI
2015/2/20 14:16:34,39.1 PSI
2015/2/20 14:16:45,39.0 PSI
2015/2/20 14:16:55,38.7 PSI
2015/2/20 14:17:6,38.3 PSI
2015/2/20 14:17:17,39.0 PSI
2015/2/20 14:17:27,38.7 PSI
2015/2/20 14:17:38,39.1 PSI
2015/2/20 14:17:48,39.3 PSI
2015/2/20 14:17:59,38.8 PSI
2015/2/20 14:18:10,39.0 PSI
2015/2/20 14:18:20,38.8 PSI
2015/2/20 14:18:31,38.1 PSI
2015/2/20 14:18:41,39.1 PSI
2015/2/20 14:18:52,39.6 PSI
2015/2/20 14:19:3,39.3 PSI
2015/2/20 14:19:13,39.9 PSI
2015/2/20 14:19:24,39.1 PSI
2015/2/20 14:19:34,38.0 PSI
2015/2/20 14:19:45,39.2 PSI
2015/2/20 14:19:56,38.9 PSI
2015/2/20 14:20:6,39.5 PSI
2015/2/20 14:20:17,39.3 PSI
2015/2/20 14:20:28,39.0 PSI
2015/2/20 14:20:38,39.5 PSI
2015/2/20 14:20:49,39.3 PSI
2015/2/20 14:20:59,39.7 PSI
2015/2/20 14:21:10,39.3 PSI
2015/2/20 14:21:21,39.5 PSI
2015/2/20 14:21:31,39.3 PSI
2015/2/20 14:21:42,39.4 PSI
2015/2/20 14:21:52,38.7 PSI
2015/2/20 14:22:3,39.3 PSI
2015/2/20 14:22:14,39.5 PSI
2015/2/20 14:22:24,39.1 PSI
2015/2/20 14:22:35,39.4 PSI
2015/2/20 14:22:46,39.2 PSI
2015/2/20 14:22:56,39.3 PSI
2015/2/20 14:23:7,39.3 PSI
2015/2/20 14:23:17,39.0 PSI
2015/2/20 14:23:28,39.5 PSI
2015/2/20 14:23:39,39.6 PSI
2015/2/20 14:23:49,39.7 PSI
2015/2/20 14:24:0,39.7 PSI
2015/2/20 14:24:10,39.7 PSI
2015/2/20 14:24:21,40.2 PSI
2015/2/20 14:24:32,39.9 PSI
2015/2/20 14:24:42,39.3 PSI
2015/2/20 14:24:53,39.0 PSI
2015/2/20 14:25:3,39.5 PSI
2015/2/20 14:25:14,39.9 PSI
2015/2/20 14:25:25,39.8 PSI
2015/2/20 14:25:35,39.8 PSI
2015/2/20 14:25:46,39.8 PSI
2015/2/20 14:25:56,40.3 PSI
2015/2/20 14:26:7,40.7 PSI
2015/2/20 14:26:18,40.6 PSI
2015/2/20 14:26:28,40.5 PSI
2015/2/20 14:26:39,40.9 PSI
2015/2/20 14:26:49,40.7 PSI
2015/2/20 14:27:0,40.9 PSI
2015/2/20 14:27:11,41.1 PSI
2015/2/20 14:27:21,22.2 PSI
2015/2/20 14:27:32,22.7 PSI
2015/2/20 14:27:42,22.5 PSI
2015/2/20 14:27:53,41.6 PSI
2015/2/20 14:28:4,41.4 PSI
2015/2/20 14:28:14,41.4 PSI
2015/2/20 14:28:25,41.3 PSI
2015/2/20 14:28:36,41.3 PSI
2015/2/20 14:28:46,40.8 PSI
2015/2/20 14:28:57,41.1 PSI
2015/2/20 14:29:8,41.0 PSI
2015/2/20 14:29:18,40.9 PSI
2015/2/20 14:29:29,41.3 PSI
2015/2/20 14:29:39,40.8 PSI
2015/2/20 14:29:50,41.1 PSI
2015/2/20 14:30:1,41.1 PSI
2015/2/20 14:30:11,41.3 PSI
2015/2/20 14:30:22,41.1 PSI
2015/2/20 14:30:32,41.1 PSI
2015/2/20 14:30:43,41.1 PSI
2015/2/20 14:30:54,41.7 PSI
2015/2/20 14:31:4,41.9 PSI
2015/2/20 14:31:15,41.3 PSI
2015/2/20 14:31:25,40.7 PSI
2015/2/20 14:31:36,40.6 PSI
2015/2/20 14:31:47,40.4 PSI
2015/2/20 14:31:57,40.3 PSI
2015/2/20 14:32:8,40.5 PSI
2015/2/20 14:32:18,40.9 PSI
2015/2/20 14:32:29,40.8 PSI
2015/2/20 14:32:40,40.9 PSI
2015/2/20 14:32:50,41.0 PSI
2015/2/20 14:33:1,40.7 PSI
2015/2/20 14:33:11,41.1 PSI
2015/2/20 14:33:22,41.6 PSI
2015/2/20 14:33:33,41.9 PSI
2015/2/20 14:33:43,41.9 PSI
2015/2/20 14:33:54,42.0 PSI
2015/2/20 14:34:4,41.9 PSI
2015/2/20 14:34:15,41.4 PSI
2015/2/20 14:34:26,41.9 PSI
2015/2/20 14:34:36,41.5 PSI
2015/2/20 14:34:47,41.8 PSI
2015/2/20 14:34:57,42.1 PSI
2015/2/20 14:35:8,42.0 PSI
2015/2/20 14:35:19,41.7 PSI
2015/2/20 14:35:29,41.9 PSI
2015/2/20 14:35:40,41.4 PSI
2015/2/20 14:35:50,41.4 PSI
2015/2/20 14:36:1,41.7 PSI
2015/2/20 14:36:12,41.7 PSI
2015/2/20 14:36:22,41.1 PSI
2015/2/20 14:36:33,40.8 PSI
2015/2/20 14:36:43,41.0 PSI
2015/2/20 14:36:54,40.8 PSI
2015/2/20 14:37:5,40.2 PSI
2015/2/20 14:37:15,40.8 PSI
2015/2/20 14:37:26,40.7 PSI
2015/2/20 14:37:36,40.8 PSI
2015/2/20 14:37:47,40.5 PSI
2015/2/20 14:37:58,40.5 PSI
2015/2/20 14:38:8,39.6 PSI
2015/2/20 14:38:19,40.3 PSI
2015/2/20 14:38:29,41.3 PSI
2015/2/20 14:38:40,41.0 PSI
2015/2/20 14:38:51,41.2 PSI
2015/2/20 14:39:1,41.0 PSI
2015/2/20 14:39:12,41.3 PSI
2015/2/20 14:39:22,41.3 PSI
2015/2/20 14:39:33,41.5 PSI
2015/2/20 14:39:44,41.8 PSI
2015/2/20 14:39:54,41.1 PSI
2015/2/20 14:40:5,41.0 PSI
2015/2/20 14:40:15,41.1 PSI
2015/2/20 14:40:26,41.4 PSI
2015/2/20 14:40:37,41.4 PSI
2015/2/20 14:40:47,41.8 PSI
2015/2/20 14:40:58,42.0 PSI
2015/2/20 14:41:8,41.7 PSI
2015/2/20 14:41:19,41.5 PSI
2015/2/20 14:41:30,41.6 PSI
2015/2/20 14:41:40,41.2 PSI
2015/2/20 14:41:51,41.4 PSI
2015/2/20 14:42:1,41.4 PSI
2015/2/20 14:42:12,41.5 PSI
2015/2/20 14:42:23,41.6 PSI
2015/2/20 14:42:33,42.0 PSI
2015/2/20 14:42:44,42.0 PSI
2015/2/20 14:42:54,42.3 PSI
2015/2/20 14:43:5,42.6 PSI
2015/2/20 14:43:16,42.7 PSI
2015/2/20 14:43:26,42.7 PSI
2015/2/20 14:43:37,42.9 PSI
2015/2/20 14:43:47,43.0 PSI
2015/2/20 14:43:58,43.5 PSI
2015/2/20 14:44:9,43.4 PSI
2015/2/20 14:44:19,43.4 PSI
2015/2/20 14:44:30,42.2 PSI
2015/2/20 14:44:41,42.6 PSI
2015/2/20 14:44:51,42.3 PSI
2015/2/20 14:45:2,42.3 PSI
2015/2/20 14:45:12,42.7 PSI
2015/2/20 14:45:23,43.3 PSI
2015/2/20 14:45:34,42.7 PSI
2015/2/20 14:45:44,42.3 PSI
2015/2/20 14:45:55,42.6 PSI
2015/2/20 14:46:5,42.4 PSI
2015/2/20 14:46:16,42.9 PSI
2015/2/20 14:46:27,43.0 PSI
2015/2/20 14:46:37,43.1 PSI
2015/2/20 14:46:48,43.2 PSI
2015/2/20 14:46:58,42.7 PSI
2015/2/20 14:47:9,42.4 PSI
2015/2/20 14:47:20,42.7 PSI
2015/2/20 14:47:30,42.5 PSI
2015/2/20 14:47:41,42.9 PSI
2015/2/20 14:47:52,43.2 PSI
2015/2/20 14:48:2,43.1 PSI
2015/2/20 14:48:13,43.4 PSI
2015/2/20 14:48:23,43.1 PSI
2015/2/20 14:48:34,43.4 PSI
2015/2/20 14:48:45,43.2 PSI
2015/2/20 14:48:55,43.1 PSI
2015/2/20 14:49:6,43.1 PSI
2015/2/20 14:49:16,43.0 PSI
2015/2/20 14:49:27,43.3 PSI
2015/2/20 14:49:38,43.5 PSI
2015/2/20 14:49:48,43.5 PSI
2015/2/20 14:49:59,43.6 PSI
2015/2/20 14:50:9,43.8 PSI
2015/2/20 14:50:20,43.5 PSI
2015/2/20 14:50:31,43.5 PSI
2015/2/20 14:50:41,43.3 PSI
2015/2/20 14:50:52,43.1 PSI
2015/2/20 14:51:2,43.5 PSI
2015/2/20 14:51:13,43.8 PSI
2015/2/20 14:51:23,43.5 PSI
2015/2/20 14:51:34,43.3 PSI
2015/2/20 14:51:45,43.5 PSI
2015/2/20 14:51:55,43.6 PSI
2015/2/20 14:52:6,43.0 PSI
2015/2/20 14:52:16,42.6 PSI
2015/2/20 14:52:27,43.2 PSI
2015/2/20 14:52:38,42.9 PSI
2015/2/20 14:52:48,42.3 PSI
2015/2/20 14:52:59,42.5 PSI
2015/2/20 14:53:9,42.3 PSI
2015/2/20 14:53:20,42.4 PSI
2015/2/20 14:53:31,42.7 PSI
2015/2/20 14:53:41,43.2 PSI
2015/2/20 14:53:52,42.5 PSI
2015/2/20 14:54:2,43.2 PSI
2015/2/20 14:54:13,43.1 PSI
2015/2/20 14:54:24,42.7 PSI
2015/2/20 14:54:34,42.8 PSI
2015/2/20 14:54:45,43.1 PSI
2015/2/20 14:54:55,43.2 PSI
2015/2/20 14:55:6,42.2 PSI
2015/2/20 14:55:17,42.8 PSI
2015/2/20 14:55:27,43.0 PSI
2015/2/20 14:55:38,43.3 PSI
2015/2/20 14:55:48,42.5 PSI
2015/2/20 14:55:59,42.6 PSI
2015/2/20 14:56:10,42.0 PSI
2015/2/20 14:56:20,42.0 PSI
2015/2/20 14:56:31,41.9 PSI
2015/2/20 14:56:41,41.5 PSI
2015/2/20 14:56:52,41.4 PSI
2015/2/20 14:57:2,41.7 PSI
2015/2/20 14:57:13,42.4 PSI
2015/2/20 14:57:24,41.4 PSI
2015/2/20 14:57:34,41.4 PSI
2015/2/20 14:57:45,41.1 PSI
2015/2/20 14:57:55,41.9 PSI
2015/2/20 14:58:6,42.0 PSI
2015/2/20 14:58:17,41.4 PSI
2015/2/20 14:58:27,41.9 PSI
2015/2/20 14:58:38,41.9 PSI
2015/2/20 14:58:48,41.4 PSI
2015/2/20 14:58:59,40.8 PSI
2015/2/20 14:59:10,39.6 PSI
2015/2/20 14:59:20,30.4 PSI
2015/2/20 14:59:31,36.5 PSI
2015/2/20 14:59:41,41.0 PSI
2015/2/20 14:59:52,41.2 PSI
2015/2/20 15:0:3,40.3 PSI
2015/2/20 15:0:13,40.2 PSI
2015/2/20 15:0:24,40.5 PSI
2015/2/20 15:0:34,41.4 PSI
2015/2/20 15:0:45,41.6 PSI
2015/2/20 15:0:56,41.2 PSI
2015/2/20 15:1:6,41.1 PSI
2015/2/20 15:1:17,40.8 PSI
2015/2/20 15:1:27,41.5 PSI
2015/2/20 15:1:38,41.6 PSI
2015/2/20 15:1:49,41.8 PSI
2015/2/20 15:1:59,42.0 PSI
2015/2/20 15:2:10,41.8 PSI
2015/2/20 15:2:20,42.0 PSI
2015/2/20 15:2:31,41.7 PSI
2015/2/20 15:2:42,42.0 PSI
2015/2/20 15:2:52,42.0 PSI
2015/2/20 15:3:3,42.1 PSI
2015/2/20 15:3:13,42.0 PSI
2015/2/20 15:3:24,41.5 PSI
2015/2/20 15:3:34,41.4 PSI
2015/2/20 15:3:45,40.7 PSI
2015/2/20 15:3:56,40.9 PSI
2015/2/20 15:4:6,40.8 PSI
2015/2/20 15:4:17,40.8 PSI
2015/2/20 15:4:27,42.0 PSI
2015/2/20 15:4:38,41.7 PSI
2015/2/20 15:4:49,41.7 PSI
2015/2/20 15:4:59,42.2 PSI
2015/2/20 15:5:10,42.0 PSI
2015/2/20 15:5:20,41.7 PSI
2015/2/20 15:5:31,41.8 PSI
2015/2/20 15:5:42,42.4 PSI
2015/2/20 15:5:52,41.6 PSI
2015/2/20 15:6:3,41.5 PSI
2015/2/20 15:6:13,41.4 PSI
2015/2/20 15:6:24,41.8 PSI
2015/2/20 15:6:35,42.3 PSI
2015/2/20 15:6:46,42.0 PSI
2015/2/20 15:6:56,42.0 PSI
2015/2/20 15:7:7,42.3 PSI
2015/2/20 15:7:17,42.3 PSI
2015/2/20 15:7:28,42.5 PSI
2015/2/20 15:7:39,42.4 PSI
2015/2/20 15:7:49,42.7 PSI
2015/2/20 15:8:0,42.4 PSI
2015/2/20 15:8:10,42.6 PSI
2015/2/20 15:8:21,41.9 PSI
2015/2/20 15:8:31,42.4 PSI
2015/2/20 15:8:42,42.9 PSI
2015/2/20 15:8:53,42.8 PSI
2015/2/20 15:9:3,42.3 PSI
2015/2/20 15:9:14,42.7 PSI
2015/2/20 15:9:24,43.0 PSI
2015/2/20 15:9:35,42.9 PSI
2015/2/20 15:9:46,42.8 PSI
2015/2/20 15:9:56,42.9 PSI
2015/2/20 15:10:7,43.0 PSI
2015/2/20 15:10:17,43.7 PSI
2015/2/20 15:10:28,43.3 PSI
2015/2/20 15:10:39,43.1 PSI
2015/2/20 15:10:49,43.2 PSI
2015/2/20 15:11:0,42.7 PSI
2015/2/20 15:11:10,42.6 PSI
2015/2/20 15:11:21,42.6 PSI
2015/2/20 15:11:32,43.0 PSI
2015/2/20 15:11:42,42.6 PSI
2015/2/20 15:11:53,42.4 PSI
2015/2/20 15:12:3,43.1 PSI
2015/2/20 15:12:14,43.3 PSI
2015/2/20 15:12:24,43.1 PSI
2015/2/20 15:12:35,42.9 PSI
2015/2/20 15:12:46,43.5 PSI
2015/2/20 15:12:56,43.4 PSI
2015/2/20 15:13:7,43.9 PSI
2015/2/20 15:13:17,44.1 PSI
2015/2/20 15:13:28,43.8 PSI
2015/2/20 15:13:39,43.8 PSI
2015/2/20 15:13:49,43.7 PSI
2015/2/20 15:14:0,43.5 PSI
2015/2/20 15:14:10,43.2 PSI
2015/2/20 15:14:21,43.2 PSI
2015/2/20 15:14:32,43.2 PSI
2015/2/20 15:14:42,43.4 PSI
2015/2/20 15:14:53,43.6 PSI
2015/2/20 15:15:3,43.5 PSI
2015/2/20 15:15:14,43.8 PSI
2015/2/20 15:15:25,42.8 PSI
2015/2/20 15:15:35,42.9 PSI
2015/2/20 15:15:46,42.5 PSI
2015/2/20 15:15:56,42.6 PSI
2015/2/20 15:16:7,42.8 PSI
2015/2/20 15:16:17,42.4 PSI
2015/2/20 15:16:28,42.5 PSI
2015/2/20 15:16:39,42.3 PSI
2015/2/20 15:16:49,41.9 PSI
2015/2/20 15:17:0,42.1 PSI
2015/2/20 15:17:10,42.6 PSI
2015/2/20 15:17:21,42.9 PSI
2015/2/20 15:17:32,42.7 PSI
2015/2/20 15:17:42,42.9 PSI
2015/2/20 15:17:53,43.2 PSI
2015/2/20 15:18:3,43.3 PSI
2015/2/20 15:18:14,43.1 PSI
2015/2/20 15:18:25,43.3 PSI
2015/2/20 15:18:35,43.4 PSI
2015/2/20 15:18:46,43.5 PSI
2015/2/20 15:18:56,44.0 PSI
2015/2/20 15:19:7,43.9 PSI
2015/2/20 15:19:17,44.1 PSI
2015/2/20 15:19:28,44.1 PSI
2015/2/20 15:19:39,45.2 PSI
2015/2/20 15:19:49,45.9 PSI
2015/2/20 15:20:0,45.3 PSI
2015/2/20 15:20:10,45.5 PSI
2015/2/20 15:20:21,45.9 PSI
2015/2/20 15:20:32,46.3 PSI
2015/2/20 15:20:42,45.6 PSI
2015/2/20 15:20:53,46.3 PSI
2015/2/20 15:21:3,47.8 PSI
2015/2/20 15:21:14,47.2 PSI
2015/2/20 15:21:25,47.3 PSI
2015/2/20 15:21:35,47.6 PSI
2015/2/20 15:21:46,48.1 PSI
2015/2/20 15:21:56,48.0 PSI
2015/2/20 15:22:7,47.7 PSI
2015/2/20 15:22:17,47.9 PSI
2015/2/20 15:22:28,47.9 PSI
2015/2/20 15:22:39,46.8 PSI
2015/2/20 15:22:49,46.3 PSI
2015/2/20 15:23:0,46.6 PSI
2015/2/20 15:23:10,46.4 PSI
2015/2/20 15:23:21,46.5 PSI
2015/2/20 15:23:32,46.1 PSI
2015/2/20 15:23:42,45.8 PSI
2015/2/20 15:23:53,45.3 PSI
2015/2/20 15:24:3,46.3 PSI
2015/2/20 15:24:14,46.5 PSI
2015/2/20 15:24:25,46.4 PSI
2015/2/20 15:24:35,46.6 PSI
2015/2/20 15:24:46,47.1 PSI
2015/2/20 15:24:56,46.6 PSI
2015/2/20 15:25:7,46.8 PSI
2015/2/20 15:25:18,47.0 PSI
2015/2/20 15:25:28,47.2 PSI
2015/2/20 15:25:39,48.0 PSI
2015/2/20 15:25:49,48.1 PSI
2015/2/20 15:26:0,48.4 PSI
2015/2/20 15:26:11,49.1 PSI
2015/2/20 15:26:21,49.3 PSI
2015/2/20 15:26:32,48.9 PSI
2015/2/20 15:26:42,48.9 PSI
2015/2/20 15:26:53,48.5 PSI
2015/2/20 15:27:4,47.2 PSI
2015/2/20 15:27:14,47.0 PSI
2015/2/20 15:27:25,46.5 PSI
2015/2/20 15:27:35,46.2 PSI
2015/2/20 15:27:46,46.0 PSI
2015/2/20 15:27:57,45.7 PSI
2015/2/20 15:28:7,45.9 PSI
2015/2/20 15:28:18,45.9 PSI
2015/2/20 15:28:28,46.1 PSI
2015/2/20 15:28:39,46.3 PSI
2015/2/20 15:28:50,46.4 PSI
2015/2/20 15:29:0,46.2 PSI
2015/2/20 15:29:11,46.6 PSI
2015/2/20 15:29:21,46.6 PSI
2015/2/20 15:29:32,46.7 PSI
2015/2/20 15:29:42,46.8 PSI
2015/2/20 15:29:53,46.5 PSI
2015/2/20 15:30:4,46.3 PSI
2015/2/20 15:30:14,46.8 PSI
2015/2/20 15:30:25,47.2 PSI
2015/2/20 15:30:35,46.4 PSI
2015/2/20 15:30:46,45.2 PSI
2015/2/20 15:30:57,45.7 PSI
2015/2/20 15:31:7,46.0 PSI
2015/2/20 15:31:18,49.8 PSI
2015/2/20 15:31:28,43.8 PSI
2015/2/20 15:31:39,42.6 PSI
